datetime	ticker	num_mentioned	polarity	subjectivity
2021-03-04	TSLA	2.0	0.03574380165289256	0.22596418732782372
2021-03-09	PLTR	2.0	0.5	0.5
2021-01-27	DS	2.0	0.0	0.0
2021-03-17	BA	2.0	0.0	0.0
2021-03-23	GME	2.0	0.2875	0.8833333333333333
2021-05-29	TA	2.0	0.15555555555555556	0.25
2021-03-23	AMC	2.0	-0.012499999999999992	0.3833333333333333
2021-03-22	PRPL	2.0	0.0	0.0
2021-01-30	EV	2.0	0.005397727272727266	0.22045454545454546
2021-03-17	SPCE	2.0	0.0054166666666666695	0.13875
2021-05-30	ACB	2.0	0.0	0.0
2021-03-17	NIO	2.0	0.0	0.0
2021-05-30	BBQ	2.0	0.0	0.0
2021-05-30	FB	2.0	-0.39999999999999997	1.0
2021-05-31	NYC	2.0	0.09888888888888889	0.5844444444444443
2021-03-15	APHA	2.0	-0.04285714285714286	0.15952380952380954
2021-05-30	GOOG	2.0	0.0	0.5
2021-01-30	FUND	2.0	0.06	0.13444444444444445
2021-03-13	LLY	2.0	-0.2625	0.525
2021-05-30	LAC	2.0	-0.03928571428571429	0.1142857142857143
2021-05-30	M	2.0	0.012500000000000002	0.44305555555555554
2021-05-30	MGM	2.0	0.02525252525252525	0.098989898989899
2021-05-30	NCLH	2.0	-0.3314393939393939	0.5125
2020-05-28	CRM	2.0	0.0	0.0
2021-05-31	NVDA	2.0	0.25	0.25
2020-04-14	.	2.0	-0.15	0.3
2021-03-01	HD	2.0	-0.21017045454545458	0.5625568181818181
2021-06-01	NCLH	2.0	-0.1875	0.25
2021-06-01	GPRO	2.0	0.5	0.15
2021-06-01	GRWG	2.0	0.0	0.0
2021-02-14	EV	2.0	0.15454545454545457	0.34431818181818186
2021-02-13	U	2.0	0.5	0.5
2021-02-13	T	2.0	-0.125	0.125
2021-02-13	O	2.0	-0.125	0.125
2021-02-13	H	2.0	0.0	0.0
2021-02-12	TSM	2.0	0.0	0.0
2021-02-12	TLRY	2.0	0.1875	0.325
2021-06-03	HOME	2.0	-0.0875	0.2625
2021-03-23	QS	2.0	0.0	0.0
2021-02-12	CRSP	2.0	-0.20481481481481484	0.5633333333333334
2021-02-12	APHA	2.0	-0.16874999999999998	0.3833333333333333
2021-06-01	NOK	2.0	-0.3125	0.3
2020-03-20	NVST	2.0	-0.03511363636363637	0.4011688311688312
2021-06-01	RKT	2.0	0.5	0.15
2021-06-01	SP	2.0	0.4416666666666667	0.7666666666666666
2021-06-01	SQ	2.0	0.0	0.0
2021-02-11	EV	2.0	-0.034999999999999996	0.285
2021-06-01	TSLA	2.0	0.0	0.2
2021-01-30	TSLA	2.0	0.0643939393939394	0.49917027417027415
2021-06-01	GE	2.0	-0.25	0.375
2021-06-03	IP	2.0	0.0	0.0
2021-01-30	TDA	2.0	0.0	0.0
2021-01-04	GOOGL	2.0	0.5	0.15
2021-02-28	RKT	2.0	0.09589285714285715	0.6764285714285714
2021-02-27	GME	2.0	0.0	0.0
2021-02-27	BYND	2.0	-0.0659090909090909	0.296969696969697
2020-04-10	TA	2.0	-0.11160714285714285	0.24107142857142858
2021-02-27	AMC	2.0	0.0	0.05
2021-05-31	T	2.0	-0.015909090909090914	0.18863636363636366
2021-05-31	TA	2.0	-0.19999999999999998	0.3666666666666667
2021-05-31	TELL	2.0	0.0	0.0
2021-05-31	U	2.0	0.0	0.0
2021-06-03	K	2.0	0.0	0.0
2020-04-02	NIO	2.0	-0.05	0.225
2021-05-31	XOM	2.0	0.0	0.0
2021-02-25	NVDA	2.0	-0.08750000000000001	0.75
2021-01-10	TSLA	2.0	-0.25156249999999997	0.4609375
2021-02-25	G	2.0	0.1	0.05
2021-01-30	SI	2.0	0.005397727272727266	0.29188311688311686
2021-02-25	AAPL	2.0	0.11666666666666668	0.4833333333333333
2021-02-20	GME	2.0	0.058750000000000004	0.2979166666666667
2021-05-29	SP	2.0	-0.15	0.35
2021-05-29	NIO	2.0	0.09500661375661375	0.2562830687830688
2021-03-24	DIS	2.0	0.0	0.5
2021-04-21	APHA	2.0	0.0	0.0
2020-09-30	H	2.0	0.0	0.0
2021-01-28	BEST	2.0	0.4921875	0.3359375
2021-04-21	PTON	2.0	-0.39999999999999997	0.5
2021-04-21	NVDA	2.0	-0.1	0.4
2021-01-28	EV	2.0	0.0368801652892562	0.14715909090909088
2021-01-27	LLNW	2.0	0.0	0.0
2020-09-30	J	2.0	0.0	0.0
2021-01-27	INO	2.0	0.0	0.0
2021-05-15	U	2.0	-0.06666666666666668	0.25000000000000006
2021-01-28	NOK	2.0	0.0	0.0
2021-04-21	TLRY	2.0	0.0	0.0
2021-04-20	WISH	2.0	1.0092936587501423e-17	0.17234848484848483
2021-04-20	W	2.0	-0.06590909090909092	0.36363636363636365
2021-05-18	AMC	2.0	0.0	0.0
2021-04-20	U	2.0	0.0	0.06666666666666667
2021-05-18	T	2.0	0.13636363636363635	0.45454545454545453
2021-04-20	T	2.0	0.0	0.03333333333333333
2020-09-30	RKT	2.0	-0.25	0.5
2021-04-20	PTON	2.0	0.007916666666666664	0.19000000000000003
2021-05-21	F	2.0	-0.041035353535353536	0.1710858585858586
2021-05-15	IBKR	2.0	-0.1	0.4
2020-09-15	NFLX	2.0	0.10000000000000002	0.225
2021-05-22	GME	2.0	-0.049999999999999996	0.39999999999999997
2021-05-04	RUN	2.0	0.02	0.08312499999999999
2021-05-06	TSLA	2.0	-0.125	0.5
2021-05-07	PLTR	2.0	0.0	0.0
2021-05-05	TSLA	2.0	0.0	0.0
2021-01-27	NIO	2.0	-0.15625	0.34375
2021-05-05	TA	2.0	0.0	0.0
2021-05-05	CRSR	2.0	-0.1	0.25
2021-05-11	RKT	2.0	0.0	0.0
2021-05-11	UWMC	2.0	0.17356818181818184	0.20847727272727273
2021-05-05	AMD	2.0	-0.15	0.3
2020-09-30	BILL	2.0	0.0	0.0
2021-01-27	LUMN	2.0	0.0	0.0
2021-04-30	LAZR	2.0	0.21666666666666667	0.6916666666666667
2021-05-12	SI	2.0	0.125	0.5
2021-06-03	WOW	2.0	0.1	1.0
2021-04-30	AAPL	2.0	-0.05	0.05
2021-05-12	TSLA	2.0	-0.056249999999999994	0.44375
2020-09-30	AAL	2.0	0.25	0.8
2021-01-27	TR	2.0	0.06319444444444444	0.17777777777777778
2021-05-14	AMC	2.0	0.3	0.55
2021-04-23	GME	2.0	0.0	0.0
2021-05-21	TSLA	2.0	-0.19090909090909092	0.5386363636363636
2020-09-30	U	2.0	-0.16666666666666666	0.39999999999999997
2021-05-29	OXY	2.0	-0.07500000000000001	0.14583333333333331
2021-05-28	U	2.0	0.0	0.0
2021-04-16	MARA	2.0	-0.1	0.4
2021-05-28	GL	2.0	-0.25	0.2
2021-01-29	NOK	2.0	0.0	0.17857142857142858
2021-05-28	MO	2.0	0.06666666666666668	0.3333333333333333
2021-04-16	AMC	2.0	0.0	0.0
2021-05-28	RAD	2.0	-0.11666666666666667	0.5041666666666667
2021-05-28	RNG	2.0	-0.061666666666666654	0.2302272727272727
2021-04-11	GME	2.0	-0.075	0.1
2021-04-11	APA	2.0	0.0	0.0
2021-04-05	TSLA	2.0	-0.09375	0.25
2021-06-03	RNG	2.0	-0.07999999999999999	0.3
2021-05-29	AG	2.0	0.0	0.0
2021-04-05	MOD	2.0	0.2	0.4
2021-04-05	GME	2.0	-0.15	0.15
2021-05-29	ASML	2.0	0.0	0.0
2021-03-29	TSLA	2.0	0.0	0.0
2021-01-27	G	2.0	0.0	0.0
2021-05-29	FB	2.0	0.0	0.0
2021-05-29	M	2.0	0.0	0.0
2021-06-01	WISH	2.0	0.0	0.0
2021-04-16	NEXT	2.0	-0.020833333333333332	0.22916666666666666
2021-04-16	PLUG	2.0	0.0	0.0
2021-04-20	DIS	2.0	-0.05	0.2
2021-04-19	ROOT	2.0	0.004995004995004997	0.2052947052947053
2021-05-22	JP	2.0	0.0041808712121212096	0.17985930735930736
2020-09-30	VALE	2.0	0.03333333333333333	0.10000000000000002
2021-04-20	APPS	2.0	0.0	0.0
2021-04-20	AI	2.0	0.0	0.0
2020-08-05	TSM	2.0	0.25	0.25
2021-04-19	XM	2.0	0.14333333333333334	0.2733333333333333
2021-05-24	GE	2.0	-0.3333333333333333	0.3333333333333333
2021-04-19	VC	2.0	0.004995004995004997	0.2052947052947053
2021-05-26	TSLA	2.0	-0.030000000000000002	0.2675
2021-04-19	R	2.0	0.0	0.0
2021-05-28	CVS	2.0	-0.016666666666666666	0.10416666666666667
2021-04-19	FUND	2.0	0.03409090909090909	0.16363636363636364
2021-06-03	SLV	2.0	0.0493939393939394	0.16575757575757574
2020-06-30	TSLA	2.0	0.2	0.35
2021-04-19	AAPL	2.0	0.0	0.05
2021-04-17	SPCE	2.0	-0.5	0.5
2021-05-28	.	2.0	0.125	0.26666666666666666
2021-04-16	TLRY	2.0	-0.3499999999999999	0.3333333333333333
2021-06-03	SDC	2.0	0.2	0.35
2021-04-16	ROPE	2.0	-0.1	0.1
2021-01-17	GME	2.0	0.0	0.5
2021-06-03	Y	2.0	0.25000000000000006	0.45
2021-06-02	WORK	2.0	0.06818181818181818	0.75
2021-06-02	BP	2.0	0.1825252525252525	0.43601010101010107
2021-02-07	HIMS	2.0	0.25	0.33333333333333337
2021-02-05	CRSR	2.0	0.0	0.0
2021-06-03	ET	2.0	0.08	0.26999999999999996
2021-02-05	CCIV	2.0	0.0	0.0
2020-02-29	ROPE	2.0	0.0	0.0
2021-01-31	BBY	2.0	0.5	0.15
2021-06-02	VERY	2.0	0.16394660894660895	0.5312770562770563
2019-06-10	SNAP	2.0	-0.125	0.125
2021-02-10	BB	2.0	0.03409090909090909	0.375
2021-02-06	BB	2.0	0.0	0.0
2021-01-25	BB	2.0	0.0	0.0
2021-01-31	APHA	2.0	0.0	0.25
2021-06-02	GOOD	2.0	0.5375	0.6125
2021-06-02	DOYU	2.0	0.26	0.5283333333333333
2021-02-09	SI	2.0	0.15959595959595957	0.49217171717171715
2021-02-02	VERY	2.0	-0.65	1.0
2021-06-02	GE.	2.0	-0.1416666666666667	0.27499999999999997
2021-02-07	ROPE	2.0	0.3270833333333334	0.6416666666666667
2021-02-05	PLTR	2.0	-0.0625	0.10416666666666667
2021-02-01	VALE	2.0	0.05324074074074074	0.2069444444444445
2021-06-02	K	2.0	0.0	0.0
2021-02-05	R	2.0	0.0	0.0
2021-02-01	SLV	2.0	0.0	0.07142857142857142
2021-06-02	REAL	2.0	0.10970238095238095	0.5292857142857144
2021-06-02	KOSS	2.0	0.05	0.1
2021-02-01	MSM	2.0	0.029861111111111116	0.2222222222222222
2021-02-02	AMC	2.0	0.0	0.0
2021-01-19	GME	2.0	0.0	0.0
2019-06-10	TSLA	2.0	0.05	0.15
2021-02-02	BB	2.0	-0.09216269841269842	0.351984126984127
2021-02-02	BNGO	2.0	0.3	0.55
2021-06-02	HUYA	2.0	0.26	0.5283333333333333
2021-01-31	ELSE	2.0	0.425	0.5
2021-02-03	MFA	2.0	0.0	0.0
2021-01-31	U	2.0	-0.05	0.21666666666666667
2021-02-02	MSM	2.0	-0.1159722222222222	0.39513888888888893
2021-06-02	EAT	2.0	-0.3453125	0.35
2021-06-03	BBY	2.0	0.013214285714285715	0.21000000000000002
2021-06-02	FREE	2.0	0.075	0.44000000000000006
2021-06-02	EYES	2.0	0.075	0.44000000000000006
2021-06-03	BEST	2.0	0.6537878787878788	0.3710606060606061
2021-06-03	GOOD	2.0	0.175	0.6000000000000001
2021-06-03	DTE	2.0	0.05	0.42500000000000004
2021-01-31	FUND	2.0	0.2375	0.8125
2021-02-04	MSM	2.0	-0.12	0.4486111111111111
2021-02-02	ROPE	2.0	-0.24166666666666664	0.5916666666666667
2021-06-02	AAPL	2.0	0.0	0.0
2021-05-27	EV	1.0	0.0	0.06666666666666667
2021-05-27	COIN	1.0	0.0	0.0
2021-06-02	RYCEY	1.0	0.0	0.0
2021-05-28	CGC	1.0	0.0	0.0
2021-05-28	CNK	1.0	0.02958333333333333	0.51
2021-05-27	CBT	1.0	0.0	0.0
2021-05-27	C	1.0	0.0	0.0
2021-06-02	SPY	1.0	0.0	0.0
2021-06-03	SB	1.0	0.0	0.0
2021-06-02	RUN	1.0	-1.0	0.8
2021-06-02	S	1.0	0.0	0.0
2021-05-28	CZR	1.0	0.0	0.0
2021-06-03	EAT	1.0	0.0	0.0
2021-05-27	BYND.	1.0	0.0	0.0
2021-06-03	T	1.0	0.0	0.0
2021-06-03	SAF	1.0	0.2002705627705628	0.5937590187590188
2021-05-28	DK	1.0	-0.3499999999999999	0.8333333333333333
2021-06-03	ERBB	1.0	0.0	0.0
2020-08-03	PRPL	1.0	0.0	0.0
2021-06-03	ERJ	1.0	0.0	0.0
2021-05-27	APRN	1.0	-0.22121212121212122	0.5181818181818182
2021-05-28	DKNG	1.0	0.0	0.0
2021-05-28	CASH	1.0	0.18	0.6449999999999999
2021-05-27	FAT	1.0	-0.125	0.43333333333333335
2021-05-28	BOOM	1.0	-0.46875	0.6
2021-06-02	SAF	1.0	0.2002705627705628	0.5937590187590188
2021-06-03	EA	1.0	-0.16666666666666666	0.06666666666666667
2021-05-27	SABR	1.0	0.0	0.0
2019-06-10	GES	1.0	-0.1875	0.5
2021-05-27	PEP	1.0	0.0	0.0
2021-05-27	OSTK	1.0	0.0	0.0
2021-05-27	NEXT	1.0	0.0	0.0
2021-05-27	SPCE	1.0	0.0	0.0
2020-02-29	MA	1.0	0.0	0.0
2021-05-27	MSFT	1.0	-0.7999999999999999	1.0
2021-05-27	MLM	1.0	0.0	0.0
2021-05-27	M	1.0	-0.2	0.05
2021-05-27	VIAC	1.0	0.0	0.0
2021-05-27	YUM	1.0	-0.1345454545454545	0.5537373737373738
2021-06-02	ST	1.0	0.0	0.0
2021-05-28	AAPL	1.0	0.0	0.0
2021-05-27	HOME	1.0	-0.125	0.43333333333333335
2021-06-03	SLB	1.0	-0.11145833333333333	0.3802083333333333
2020-06-29	WFC	1.0	0.25	0.5
2021-06-03	SNDL.	1.0	0.0	0.0
2021-05-28	AMZN	1.0	-0.03333333333333333	0.20833333333333334
2021-05-28	ASO	1.0	0.0	0.5
2020-06-29	HOG	1.0	0.0	0.0
2020-07-19	TSLA	1.0	0.0	0.0
2020-02-24	STZ	1.0	0.0	0.0
2021-05-28	BJ	1.0	0.0	0.0
2020-06-30	RMI	1.0	0.0	0.0
2021-06-01	YELP	1.0	0.0	0.0
2021-05-28	EAT	1.0	0.0	0.0
2021-06-03	POAHY	1.0	0.0	0.0
2020-06-23	IR	1.0	-0.014285714285714282	0.21054421768707485
2021-06-02	OSK	1.0	0.13636363636363635	0.45454545454545453
2021-05-29	AI	1.0	0.1	0.30000000000000004
2021-06-02	OVID	1.0	1.0	0.3
2021-06-02	PACK	1.0	0.0	0.0
2021-05-29	ACB	1.0	0.0	1.0
2021-06-02	PLBY	1.0	0.0	0.0
2021-05-28	WMT	1.0	-0.03333333333333333	0.20833333333333334
2021-05-28	WISH	1.0	0.9375	1.0
2021-05-28	VC	1.0	0.0	0.0
2021-06-03	PPL	1.0	0.0	0.06666666666666667
2020-03-07	CMCSA	1.0	0.0	0.0
2019-06-10	KO	1.0	-0.125	0.375
2021-05-28	TY	1.0	0.0	0.0
2021-05-28	TSE	1.0	0.0	0.0
2021-05-29	AMD	1.0	0.11212121212121212	0.5515151515151515
2021-06-03	PLTR	1.0	0.0	0.0
2020-06-23	REAL	1.0	-0.014285714285714282	0.21054421768707485
2021-06-03	PLAY	1.0	-0.2	0.8
2021-06-02	O	1.0	0.0	0.0
2021-06-03	OXY	1.0	0.0	0.0
2021-06-03	F	1.0	0.1885416666666667	0.5333333333333333
2021-05-29	ETH	1.0	-0.16666666666666666	0.06666666666666667
2021-06-03	PACK	1.0	-0.175	0.525
2020-06-23	AMZN	1.0	-0.1	0.2
2021-05-29	CLF	1.0	0.0	0.0
2021-06-03	PENN	1.0	0.0	0.0
2021-05-29	BYND	1.0	-0.010714285714285723	0.37142857142857144
2021-05-29	BP	1.0	1.0	0.3
2021-05-29	BLUE	1.0	0.0	0.0
2021-05-29	BCRX	1.0	0.0	0.0
2020-06-23	BA	1.0	0.0	0.0
2020-06-23	GOOG	1.0	-0.014285714285714282	0.21054421768707485
2021-06-02	ORC	1.0	-0.2777777777777778	0.7777777777777777
2021-05-28	TLRY.	1.0	0.0	0.0
2021-05-28	TELL	1.0	0.0	0.0
2020-06-29	GPS	1.0	0.0	0.0
2021-05-28	NIO	1.0	0.0	0.0
2021-05-28	MSM	1.0	0.0	0.0
2021-06-02	R	1.0	0.0	0.0
2021-06-03	REAL	1.0	0.26666666666666666	0.4
2021-05-28	INO	1.0	-0.32499999999999996	0.7250000000000001
2021-05-28	HEP	1.0	0.0	0.0
2021-05-28	HD	1.0	0.042857142857142864	0.13809523809523808
2021-05-28	GOOD	1.0	0.7	0.6000000000000001
2020-03-07	CHTR	1.0	0.0	0.0
2020-06-24	K	1.0	0.1	0.1
2020-08-05	AI	1.0	0.18666666666666668	0.48
2021-05-28	FUBO	1.0	0.0	0.0
2021-06-03	REV	1.0	0.0	0.0
2021-05-28	FT	1.0	-0.3597222222222222	0.45555555555555555
2021-06-02	RIDE	1.0	0.0	0.0
2021-05-28	FIX	1.0	0.18	0.6449999999999999
2021-05-28	NEXT	1.0	0.125	0.16666666666666666
2021-06-03	RAD	1.0	0.0	0.0
2021-05-28	STAY	1.0	0.47348484848484845	0.35000000000000003
2021-06-03	RA	1.0	0.012653061224489797	0.17918367346938774
2021-06-03	PSA	1.0	0.2	0.2
2021-06-02	PLUS	1.0	0.0	0.0
2020-06-23	SF	1.0	-0.05185185185185186	0.6703703703703703
2021-06-03	PSTH	1.0	0.0	0.0
2020-06-23	UAL	1.0	0.0	1.0
2021-06-02	PPL	1.0	0.0	0.0
2021-05-28	R	1.0	0.7	0.9
2021-06-03	R	1.0	0.0	0.0
2021-05-28	PTON	1.0	0.0	0.0
2020-06-24	ET	1.0	0.13636363636363635	0.5
2021-05-28	PENN	1.0	0.10625000000000004	0.7
2021-05-28	PEG	1.0	0.13712121212121212	0.6181818181818182
2021-05-28	NVDA	1.0	-0.1	0.03333333333333333
2021-05-28	NVAX	1.0	0.02159090909090909	0.25113636363636366
2021-06-02	PSA	1.0	0.16	0.5399999999999999
2021-06-02	STEP	1.0	0.0	0.0
2020-02-24	AMD	1.0	0.0	0.0
2021-05-27	.	1.0	-0.5	1.0
2021-06-03	WBA	1.0	0.06333333333333334	0.5342857142857144
2021-05-14	NOK	1.0	0.0	0.0
2021-05-14	GME	1.0	0.0	0.0
2021-05-14	BB	1.0	0.0	0.0
2021-05-14	ATUS	1.0	0.0	0.0
2021-06-03	AB	1.0	-0.024999999999999994	0.5
2021-06-03	WEI	1.0	0.0	0.0
2021-06-03	ABNB	1.0	0.0	0.0
2021-05-13	Y	1.0	-0.056249999999999994	0.575
2021-05-13	U	1.0	-0.7999999999999999	1.0
2019-06-10	PLAY	1.0	0.15	0.6333333333333333
2019-06-10	LOW	1.0	0.16666666666666666	0.2888888888888889
2021-05-13	LEAP	1.0	0.0	0.0
2021-05-13	JOE	1.0	0.0	0.0
2019-05-25	U	1.0	0.0	1.0
2018-11-19	PCG	1.0	0.2	0.2
2021-05-14	OI	1.0	0.192	0.46799999999999997
2021-05-14	SP	1.0	0.11111111111111112	0.3333333333333333
2021-05-26	WISH	1.0	0.0	0.5625
2020-09-30	.	1.0	0.0	0.0
2021-05-15	PATH	1.0	0.15000000000000002	0.55
2021-06-02	XLNX	1.0	0.0	0.0
2021-05-15	LEAP	1.0	0.0	0.0
2021-06-02	Z	1.0	0.125	0.1875
2021-06-03	VERY	1.0	0.30757575757575756	0.44212121212121214
2021-05-15	JD	1.0	-0.27499999999999997	0.47222222222222215
2021-06-03	....	1.0	0.0	0.0
2020-09-04	RCL	1.0	0.0	0.0
2021-05-15	DASH	1.0	-0.5499999999999999	0.6333333333333333
2021-06-03	CNK	1.0	0.0	0.0
2020-09-04	UAL	1.0	0.0	0.0
2021-05-15	BIDU	1.0	-0.27499999999999997	0.47222222222222215
2021-05-15	BAC	1.0	-0.13333333333333336	0.5000000000000001
2020-09-04	VOC	1.0	0.0	0.0
2021-06-03	W	1.0	0.0	0.0
2020-09-30	AI	1.0	0.0	0.0
2021-05-13	CU	1.0	0.0	0.0
2021-05-13	AVIR	1.0	0.0	0.0
2020-09-30	AMZN	1.0	0.0	0.0
2021-05-10	K	1.0	0.034545454545454546	0.450909090909091
2021-05-10	GSCCF	1.0	0.0	0.0
2021-05-10	AMC	1.0	0.0	0.1
2021-05-08	TRQ	1.0	0.06666666666666665	0.6666666666666667
2021-05-08	SCCO	1.0	0.0	0.0
2021-06-03	BB.......	1.0	0.0	0.0
2019-06-10	MS	1.0	0.25	0.45
2021-05-08	CLOV	1.0	-0.375	0.4
2021-05-08	AMZN	1.0	0.0	0.0
2021-05-07	TLRY	1.0	1.0	0.3
2021-05-07	SI	1.0	0.13636363636363635	0.5
2021-05-07	QS	1.0	0.2	0.2
2021-06-03	BLUE	1.0	0.0	0.1
2021-05-07	NKLA	1.0	0.0	0.0
2021-05-07	MVIS	1.0	0.0	0.0
2020-09-30	BABA	1.0	0.2	0.35
2021-06-03	XOM	1.0	0.16	0.38
2021-06-03	CGC	1.0	0.16	0.5399999999999999
2021-06-03	ANGI	1.0	0.0	0.0
2021-06-03	ACST	1.0	0.0	0.0
2021-06-03	ALOT	1.0	0.0	0.30000000000000004
2019-06-10	MA	1.0	-0.2	0.8
2019-06-10	NERD	1.0	0.0	0.0
2021-06-03	AMZN	1.0	0.0	0.0
2021-06-03	WPRT	1.0	-0.05833333333333334	0.35
2021-05-12	PLTR	1.0	0.2	0.2
2021-06-03	CLF	1.0	0.0	0.0
2021-05-12	O	1.0	0.0	0.0
2021-06-03	ASO	1.0	0.0	0.0
2021-06-03	ASS	1.0	0.0	0.0
2021-05-12	GME	1.0	0.0	0.0
2021-06-03	B	1.0	-0.625	1.0
2021-05-12	DOW	1.0	0.0	0.0
2021-06-02	WW	1.0	0.056359649122807026	0.46578947368421053
2021-06-03	V	1.0	0.0	0.0
2021-05-15	POST	1.0	-0.6	0.8
2021-05-20	ASO	1.0	0.0	0.0
2021-06-03	TRASH	1.0	0.0	0.0
2021-05-23	C	1.0	0.0	0.0
2021-05-22	TLT	1.0	0.0	0.0
2021-05-22	RKT	1.0	0.0	1.0
2021-05-22	PSFE	1.0	0.0	0.0
2021-06-02	TURN	1.0	0.4464285714285714	0.5357142857142857
2021-06-02	TWNK	1.0	-0.29375	0.45
2021-06-03	DM	1.0	0.0	0.0
2021-06-02	UPS	1.0	0.0625	0.4375
2019-06-10	UBER	1.0	0.0	0.0
2021-05-22	DKNG	1.0	0.0	0.0
2021-05-22	CERN	1.0	-0.056439393939393935	0.3501623376623377
2021-05-21	MGA	1.0	0.0	0.0
2021-06-03	TS	1.0	-0.15000000000000002	0.45
2021-06-03	DIS	1.0	0.0	0.0
2021-05-23	GME	1.0	0.0	0.0
2019-06-10	DIS	1.0	0.0	0.0
2021-06-03	THC	1.0	0.5	0.85
2021-05-26	.	1.0	0.0	0.0
2021-06-02	T	1.0	0.0	0.0
2021-05-26	MGM	1.0	-0.06666666666666667	0.6
2021-05-26	GOEV	1.0	0.2	0.2
2021-06-03	TD	1.0	0.0	0.0
2021-05-26	EV	1.0	0.25	0.25
2021-05-26	BB	1.0	0.0	0.0
2021-06-03	TEAM	1.0	0.0	0.0
2021-05-23	RC	1.0	0.0	0.0
2021-06-02	TA	1.0	0.0	0.0
2021-05-29	GS	1.0	0.0	0.0
2021-06-02	TR	1.0	-0.09444444444444446	0.6055555555555555
2021-05-23	VG	1.0	0.06818181818181818	0.75
2019-06-10	EOLS	1.0	0.0	0.0
2019-06-10	WMT	1.0	0.13636363636363635	0.45454545454545453
2020-08-10	BEST	1.0	1.0	0.3
2021-05-19	WOW	1.0	-0.15000000000000002	0.7
2021-06-02	WKHS..	1.0	0.0	0.0
2021-05-19	UWMC.	1.0	0.0	0.0
2020-08-29	EV	1.0	0.0	0.0
2021-05-16	MA	1.0	0.0	0.1
2021-05-16	IP	1.0	0.4	0.9
2019-06-10	ALRM	1.0	0.0	0.2
2021-06-02	WEN	1.0	0.0	0.0
2021-06-03	COIN	1.0	0.0	0.0
2021-05-15	VERY	1.0	0.1625	0.3666666666666667
2021-05-15	VC	1.0	0.0	0.0
2021-05-15	UWMC	1.0	0.06818181818181818	0.2833333333333333
2019-06-10	U	1.0	0.5	0.5
2021-05-15	TURN	1.0	-0.13333333333333336	0.5000000000000001
2021-05-15	SNOW	1.0	0.0	0.0
2021-05-15	ROPE	1.0	0.13636363636363635	0.5
2021-05-15	RKT	1.0	0.0	0.0
2021-05-15	REAL	1.0	-0.13333333333333336	0.5000000000000001
2021-06-03	CRSR	1.0	0.0	0.0
2021-06-03	UONE	1.0	0.0	0.0
2021-06-02	WB	1.0	0.0	0.0
2020-08-10	R	1.0	0.0	0.0
2021-05-19	U	1.0	0.0	0.0
2021-05-19	M	1.0	0.25	0.5
2020-08-10	GIS	1.0	0.0	0.0
2021-06-03	TT	1.0	-0.03787878787878788	0.5166666666666667
2021-05-19	DDS	1.0	0.43333333333333335	0.8333333333333334
2021-06-02	VLDR	1.0	0.0	0.5
2021-05-19	.	1.0	-0.09375	0.2833333333333333
2020-08-29	AAPL	1.0	0.0	0.0
2019-06-10	BYND.	1.0	0.0	0.0
2021-06-02	W	1.0	0.43333333333333335	0.8333333333333334
2021-06-03	UAL	1.0	0.58	0.41999999999999993
2021-06-03	UFO	1.0	0.0	0.0
2021-06-03	DARE	1.0	-0.38181818181818183	0.7272727272727273
2020-08-10	U	1.0	0.0	0.0
2020-06-23	AI	1.0	0.08571428571428572	0.3628571428571429
2021-05-29	NNDM	1.0	0.20000000000000004	0.5125
2021-05-29	HIMX	1.0	0.2	0.2
2021-06-02	BJ	1.0	0.0	0.1
2021-06-02	BPSR	1.0	0.0	0.0
2021-05-31	VIAC	1.0	-0.25	0.25
2019-06-10	KHC	1.0	-0.3125	0.6875
2021-05-31	UI	1.0	0.02159090909090909	0.47613636363636364
2021-06-02	BRO	1.0	0.0	0.0
2021-06-03	KEY	1.0	-0.2	0.8
2021-06-03	LEAP	1.0	0.03333333333333333	0.5666666666666667
2020-04-10	ARDS	1.0	0.09999999999999999	0.43333333333333335
2021-06-02	CGC	1.0	0.0	0.0
2021-06-02	CLF	1.0	0.0	0.0
2021-05-31	STAY	1.0	-0.625	1.0
2021-05-31	SQ	1.0	0.0	0.0
2021-05-31	SPCE..	1.0	0.0	0.0
2020-03-07	UPS	1.0	0.0	0.0
2021-06-02	CLNE.	1.0	-0.16666666666666666	0.06666666666666667
2021-05-31	WORK	1.0	0.0	0.0
2021-06-03	JP	1.0	0.2625	0.65625
2020-03-28	GM	1.0	2.7755575615628914e-17	0.3111111111111111
2021-05-31	Z.	1.0	0.14	0.2766666666666666
2020-03-28	NYC	1.0	0.0	0.05
2021-06-03	IR	1.0	0.0	0.0
2021-06-01	APPS	1.0	0.0	0.0
2021-06-02	BBW	1.0	0.0	0.0
2021-06-01	AMZN	1.0	0.0	0.0
2021-06-01	AMC.	1.0	0.36818181818181817	0.7272727272727273
2020-03-30	MOD	1.0	-0.5666666666666667	0.7666666666666666
2021-06-01	ALOT	1.0	0.5	0.5
2021-06-01	ACB	1.0	0.0	0.0
2021-06-02	BBY	1.0	0.2	0.2
2021-06-01	AAPL	1.0	0.2	0.2
2020-03-30	Z	1.0	0.0	0.0
2021-06-02	BC	1.0	0.22060606060606056	0.5275757575757576
2021-06-02	BIDU	1.0	0.22000000000000003	0.5233333333333333
2021-06-03	IRS	1.0	0.0	0.0
2020-03-07	ORCL	1.0	0.0	0.0
